file_name,Our_tool [timeout 120s],z3_time,cad_time,sygus_time,irrational_points,rational_points,z3_calls,sage_calls,weakest_pre,substitution_and_simplify_time,program_writing_syn_time,synthesized_program_time_total [=avg time*10 in sec],Z3_time_total [=avg time*10 in sec],synthesized_program_SAT,synthesized_program_UNSAT,synthesized_program_UNKNOWN,z3_program_SAT,synthesized_program_UNSAT,synthesized_program_UNKNOWN,Z3_irrational_point, ,gus_tool [timeout 120s],z3_time,cad_time,sygus_time,irrational_points,rational_points,z3_calls,sage_calls,weakest_pre,synthesized_program,substitution_and_simplify_time,program_writing_syn_time, ,dm_tool [timeout 120s],z3_time,cad_time,sygus_time,irrational_points,rational_points,z3_calls,sage_calls,weakest_pre,substitution_and_simplify_time,program_writing_syn_time, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_1_circle_origin_other_circle_radius_fixed.smt,Our_tool,0.0050831659900723025,9.659826791990781,0.0,0,1,2,2,True,0.16870058300264645,0.004253374005202204,2.513336181640625,2.496262788772583,0,10,0,0,10,0,0, ,phase2_sygus_tool,0.0,4.852844541994273,115.09808679200069,0,0,0,1,True,None,0.0,0.0, ,dm_tool,0.017908209963934496,0.0,0.0,0,7,8,0,True,0.5841453329921933,0.02545970698702149, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_1_geometric3.smt,Our_tool,0.005977750013698824,10.501699666987406,0.0,0,1,2,2,True,0.15048154200485442,0.0033955840044654906,2.6313259601593018,2.493928909301758,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.95106570799544,115.03595987500739,0,0,0,1,True,None,0.0,0.0, ,dm_tool,0.8771921618026681,0.0,0.0,0,698,698,0,False,18.42534026397334,99.2283251779736, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_1_geometric4.smt,Our_tool,0.01314058199932333,118.78649412501545,0.0,0,12,12,24,False,0.9953464590362273,0.09999129101925064,2.953444719314575,2.5789637565612793,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,5.0268180839921115,114.96035754100012,0,0,0,1,True,None,0.0,0.0, ,dm_tool,8.775482581928372,0.0,0.0,0,593,593,0,False,25.487208471968188,83.35488516905752, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_1_geometric5.smt,Our_tool,0.0044975420023547485,10.535723790992051,0.0,0,1,2,2,True,0.16597491600259673,0.0030417079833569005,2.7004523277282715,2.6477675437927246,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.90480312499858,115.087454833003,0,0,0,1,True,None,0.0,0.0, ,dm_tool,0.2172141328919679,0.0,0.0,0,538,538,0,False,20.943079042743193,97.21119658325915, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_1_geometric6.smt,Our_tool,0.02548404104891233,117.92202712701692,0.0,0,12,12,24,False,1.811050169999362,0.10514774901093915,3.285428047180176,2.84609317779541,0,0,10,0,10,0,0, ,phase2_sygus_tool,0.0,4.896480708004674,0.0349297079956159,0,0,0,1,True,True,0.0,0.0014618749992223457, ,dm_tool,0.1529023340117419,0.0,0.0,0,460,460,0,False,39.36230712158431,79.27021288502146, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_2_2_annular_circles_25_0.smt,Our_tool,0.005349708997528069,4.902018207998481,0.0,0,1,2,1,True,0.12444266700185835,0.00214154199056793,2.656917095184326,2.5604729652404785,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.96937383300974,0.014442625004448928,0,0,0,1,True,True,0.0,0.0008441670070169494, ,dm_tool,0.009803834022022784,0.0,0.0,0,2,3,0,True,0.11188858399691526,0.0021531670063268393, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_2_2_annular_circles_25_1.smt,Our_tool,0.005119083987665363,4.895922874988173,0.0,0,1,2,1,True,0.11516154200944584,0.0021730000007664785,2.662990093231201,2.554163932800293,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,5.001226000007591,0.044741166988387704,0,0,0,1,True,True,0.0,0.0009033329988596961, ,dm_tool,5.810666663877782,0.0,0.0,0,1100,1100,0,False,31.926040199628915,80.5695453799417, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_2_2_annular_circles_25_10.smt,Our_tool,0.00512420799350366,4.873931750000338,0.0,0,1,2,1,True,0.11654625000664964,0.0021232500002952293,2.6673076152801514,2.541944742202759,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.951813792009489,0.07045708400255535,0,0,0,1,True,True,0.0,0.0010822500044014305, ,dm_tool,5.896569435921265,0.0,0.0,0,901,901,0,False,38.58003854818526,73.90061778006202, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_2_2_annular_circles_25_11.smt,Our_tool,0.005256459000520408,5.251956042004167,0.0,0,1,2,1,True,0.11539245799940545,0.002076208998914808,2.65643048286438,2.5877647399902344,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,5.010826333993464,0.09354741699644364,0,0,0,1,True,True,0.0,0.001141417000326328, ,dm_tool,6.521970035028062,0.0,0.0,0,900,900,0,False,38.647883591023856,73.17151503794594, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_2_2_annular_circles_25_12.smt,Our_tool,0.00553958400269039,5.002435791990138,0.0,0,1,2,1,True,0.11707350000506267,0.0023461249948013574,2.6716737747192383,2.5569710731506348,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.937975458000437,115.0376353340107,0,0,0,1,True,None,0.0,0.0, ,dm_tool,5.287855629692785,0.0,0.0,0,793,793,0,False,37.23597815282119,75.83144549398276, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_2_2_annular_circles_25_13.smt,Our_tool,0.005026708007790148,5.025409084002604,0.0,0,1,2,1,True,0.12019095799769275,0.00330341600056272,2.67370867729187,2.549968719482422,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.975060208002105,115.00015495800471,0,0,0,1,True,None,0.0,0.0, ,dm_tool,5.708950115178595,0.0,0.0,0,905,905,0,False,38.746911226029624,73.83535503713938, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_2_2_annular_circles_25_16.smt,Our_tool,0.0051787500124191865,4.910915875007049,0.0,0,1,2,1,True,0.11461987500661053,0.002178206996177323,2.6788687705993652,2.5606794357299805,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.957916332990862,115.01709258300252,0,0,0,1,True,None,0.0,0.0, ,dm_tool,6.154994482247275,0.0,0.0,0,1111,1111,0,False,32.49482624598022,79.71628220418643, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_2_2_annular_circles_25_4.smt,Our_tool,0.005487375994562171,5.036657333999756,0.0,0,1,2,1,True,0.11642479199508671,0.0021446239989018068,2.6699769496917725,2.5684573650360107,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.943045833002543,0.04525100000319071,0,0,0,1,True,True,0.0,0.0008892079931683838, ,dm_tool,5.952435741171939,0.0,0.0,0,1120,1120,0,False,32.38993724399188,80.06106510898098, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_2_2_annular_circles_25_9.smt,Our_tool,0.005051209023804404,4.967982957998174,0.0,0,1,2,1,True,0.11749441699066665,0.0021073329990031198,2.673225164413452,2.5535728931427,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.99627070799761,0.05346216700854711,0,0,0,1,True,True,0.0,0.0009713750041555613, ,dm_tool,5.5593892503966345,0.0,0.0,0,1124,1124,0,False,32.06038538920984,80.65174496798136, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_2_2_annular_circles_5_499.smt,Our_tool,0.005076459012343548,4.9613510409981245,0.0,0,1,2,1,True,0.11714587500318885,0.0025483750068815425,2.668241024017334,2.54168438911438,10,0,0,10,0,0,0, ,phase2_sygus_tool,0.0,4.995867375007947,114.98835416599468,0,0,0,1,True,None,0.0,0.0, ,dm_tool,91.57342254102696,0.0,0.0,0,207,208,0,False,19.063089253846556,8.878203916014172, 
examples/synthetic_benchmarks/synthetic_benchmarks_smt_dir/_all_synthetic_benchmarks_collated_3_2_power_4circles_origin_centre.smt,Our_tool,0.01310925000871066,9.969128624987206,0.0,0,1,2,2,True,0.2537505429936573,0.0039322919910773635,2.635291337966919,2.577115535736084,7,3,0,7,3,0,0, ,phase2_sygus_tool,0.0,4.849427624998498,115.09040770899446,0,0,0,1,True,None,0.0,0.0, ,dm_tool,4.149472331031575,0.0,0.0,0,425,425,0,False,48.61270997011161,65.64216216522618, 
